AirTC_Avg,BattV_Avg,DOY,DayofMonth,PAR_Den_Avg,PlotID,RH,Rain_mm_Tot,TIMESTAMP,TimeofDay,Year,B1_13849,B2_24304,VPD
19,12.03,216,3,0.328,101,96,0,08/03/2020 05:00,500,2020,0.278,0.318,0.0878957329554211
18.61,12.02,216,3,14.45,101,98.6,0,08/03/2020 05:30,530,2020,0.277,0.317,0.0300229231394077
18.98,12.02,216,3,56.24,101,99.1,0,08/03/2020 06:00,600,2020,0.274,0.316,0.0197518774702614
20.19,12.01,216,3,82.7,101,92.7,0,08/03/2020 06:30,630,2020,0.26,0.313,0.17271251685385
22.05,12.06,216,3,112.3,101,82.6,0,08/03/2020 07:00,700,2020,0.196,0.278,0.46144791563828
23.62,12.36,216,3,352.2,101,80.5,0,08/03/2020 07:30,730,2020,0.152,0.215,0.568723835625362
25.13,12.61,216,3,766.6,101,71.81,0,08/03/2020 08:00,800,2020,0.163,0.186,0.899934839961558
26.39,12.75,216,3,977,101,69.67,0,08/03/2020 08:30,830,2020,0.165,0.181,1.04326664476627
27.51,12.87,216,3,1145,101,65.42,0,08/03/2020 09:00,900,2020,0.163,0.185,1.27026741276943
28.45,13,216,3,1299,101,57.55,0,08/03/2020 09:30,930,2020,0.177,0.187,1.64710559551747
29.44,13.12,216,3,1433,101,53.49,0,08/03/2020 10:00,1000,2020,0.177,0.191,1.91094002095702
30.2,13.29,216,3,1639,101,47.43,0,08/03/2020 10:30,1030,2020,0.169,0.192,2.2562954854337
30.44,13.45,216,3,1616,101,47.02,0,08/03/2020 11:00,1100,2020,0.18,0.196,2.30533530717004
31.39,13.43,216,3,1368,101,45.73,0,08/03/2020 11:30,1130,2020,0.192,0.2,2.49278892615368
30.77,13.46,216,3,1393,101,52.88,0,08/03/2020 12:00,1200,2020,0.189,0.204,2.08934760221751
30.82,13.51,216,3,1453,101,51.86,0,08/03/2020 12:30,1230,2020,0.189,0.206,2.14066956858994
31.19,13.59,216,3,1620,101,47.9,0,08/03/2020 13:00,1300,2020,0.181,0.206,2.36607832635316
31.69,13.58,216,3,1572,101,45.19,0,08/03/2020 13:30,1330,2020,0.184,0.206,2.56078528742828
31.72,12.97,216,3,1520,101,46.75,0,08/03/2020 14:00,1400,2020,0.195,0.207,2.4921308289379
31.73,12.93,216,3,1404,101,47.22,0,08/03/2020 14:30,1430,2020,0.191,0.212,2.47153365559276
31.81,12.94,216,3,1278,101,45.73,0,08/03/2020 15:00,1500,2020,0.191,0.219,2.55284028738221
31.92,12.96,216,3,1112,101,46.61,0,08/03/2020 15:30,1530,2020,0.195,0.22,2.52712091227291
31.61,12.96,216,3,899,101,49.8,0,08/03/2020 16:00,1600,2020,0.193,0.22,2.33479441140148
31.24,12.95,216,3,564.7,101,51.8,0,08/03/2020 16:30,1630,2020,0.206,0.224,2.19519292394095
29.22,12.77,216,3,173.6,101,59.08,0,08/03/2020 17:00,1700,2020,0.241,0.24,1.66007813468679
28.82,12.73,216,3,131.6,101,63.96,0,08/03/2020 17:30,1730,2020,0.254,0.247,1.42869706313712
27.94,12.7,216,3,89.8,101,77.07,0,08/03/2020 18:00,1800,2020,0.262,0.246,0.863714641257522
25.57,12.67,216,3,106.6,101,86,0,08/03/2020 18:30,1830,2020,0.276,0.267,0.458771076524507
23.9,12.61,216,3,18.46,101,92.6,0,08/03/2020 19:00,1900,2020,0.292,0.295,0.219488010937759
22.85,12.57,216,3,0.533,101,95.2,0,08/03/2020 19:30,1930,2020,0.304,0.319,0.133634369246876
22.29,12.53,216,3,0,101,97.2,0,08/03/2020 20:00,2000,2020,0.298,0.328,0.0753487715952471
21.95,12.49,216,3,0,101,97.8,0,08/03/2020 20:30,2030,2020,0.292,0.331,0.057989454995435
21.39,12.45,216,3,0,101,98.8,0,08/03/2020 21:00,2100,2020,0.29,0.331,0.0305665234230653
20.96,12.42,216,3,0,101,99.8,0,08/03/2020 21:30,2130,2020,0.286,0.331,0.00496180287275323
20.68,12.38,216,3,0,101,100,0,08/03/2020 22:00,2200,2020,0.285,0.331,0
20.53,12.35,216,3,0,101,100,0,08/03/2020 22:30,2230,2020,0.284,0.331,0
20.26,12.31,216,3,0,101,100,0,08/03/2020 23:00,2300,2020,0.282,0.33,0
20.08,12.28,216,3,0,101,100,0,08/03/2020 23:30,2330,2020,0.279,0.328,0
19.85,12.25,217,4,0,101,100,0,08/04/2020 00:00,0,2020,0.279,0.326,0
20,12.22,217,4,0,101,100,0,08/04/2020 00:30,30,2020,0.278,0.327,0
19.81,12.19,217,4,0,101,100,0,08/04/2020 01:00,100,2020,0.278,0.326,0
19.74,12.16,217,4,0,101,100,0,08/04/2020 01:30,130,2020,0.278,0.325,0
19.66,12.13,217,4,0,101,100,0,08/04/2020 02:00,200,2020,0.278,0.324,0
19.87,12.11,217,4,0,101,100,0,08/04/2020 02:30,230,2020,0.275,0.321,0
19.45,12.09,217,4,0,101,100,0,08/04/2020 03:00,300,2020,0.276,0.32,0
19.22,12.06,217,4,0,101,100,0,08/04/2020 03:30,330,2020,0.275,0.321,0
19.1,12.04,217,4,0,101,100,0,08/04/2020 04:00,400,2020,0.274,0.32,0
19.12,12.03,217,4,0,101,100,0,08/04/2020 04:30,430,2020,0.274,0.319,0
19.07,12.01,217,4,0.534,101,100,0,08/04/2020 05:00,500,2020,0.274,0.318,0
19.04,12,217,4,13.38,101,100,0,08/04/2020 05:30,530,2020,0.274,0.318,0
19.27,12,217,4,55.21,101,100,0,08/04/2020 06:00,600,2020,0.273,0.318,0
20.23,12,217,4,97.1,101,100,0,08/04/2020 06:30,630,2020,0.272,0.316,0
21.28,12.04,217,4,134.8,101,98.1,0,08/04/2020 07:00,700,2020,0.269,0.312,0.0480719350588645
22.85,12.33,217,4,361.7,101,84.9,0,08/04/2020 07:30,730,2020,0.224,0.308,0.420391453255799
24.92,12.6,217,4,758,101,80.1,0,08/04/2020 08:00,800,2020,0.167,0.272,0.627390059522857
26.02,12.74,217,4,941,101,76.35,0,08/04/2020 08:30,830,2020,0.17,0.211,0.795920889075545
27.4,12.86,217,4,1123,101,64.61,0,08/04/2020 09:00,900,2020,0.165,0.187,1.29168816486805
28.41,12.99,217,4,1283,101,65.04,0,08/04/2020 09:30,930,2020,0.178,0.189,1.35334012028288
29.72,13.12,217,4,1436,101,60.87,0,08/04/2020 10:00,1000,2020,0.181,0.193,1.6338319359333
30.62,13.32,217,4,1678,101,58.57,0,08/04/2020 10:30,1030,2020,0.173,0.197,1.82139098053917
30.17,13.21,217,4,1108,101,62.91,0,08/04/2020 11:00,1100,2020,0.19,0.205,1.58916341868386
29.86,13.2,217,4,956,101,64.77,0,08/04/2020 11:30,1130,2020,0.195,0.208,1.48287001859077
27.67,12.82,217,4,369.2,101,74.49,0,08/04/2020 12:00,1200,2020,0.217,0.22,0.945886670479764
25.91,12.71,217,4,206,101,83.3,0,08/04/2020 12:30,1230,2020,0.236,0.247,0.558380796276519
27.93,13.26,217,4,1118,101,61.89,0,08/04/2020 13:00,1300,2020,0.2,0.224,1.43467053912881
30.47,13.63,217,4,1456,101,61.01,0,08/04/2020 13:30,1330,2020,0.166,0.206,1.69949601280686
30.86,13.63,217,4,1456,101,55.76,0,08/04/2020 14:00,1400,2020,0.179,0.209,1.97173634024567
30.6,13.37,217,4,907,101,61.79,0,08/04/2020 14:30,1430,2020,0.198,0.217,1.67791265284049
29.33,13.52,217,4,971,101,59.35,0,08/04/2020 15:00,1500,2020,0.207,0.221,1.65961937573688
28.49,13.04,217,4,380.8,101,68.19,0,08/04/2020 15:30,1530,2020,0.216,0.229,1.23712997216346
28.11,13.01,217,4,477.7,101,64.33,0,08/04/2020 16:00,1600,2020,0.217,0.226,1.35696092562201
28.47,13.1,217,4,586.7,101,61.18,0,08/04/2020 16:30,1630,2020,0.205,0.22,1.50800670593099
28.3,12.92,217,4,269.6,101,65.92,0,08/04/2020 17:00,1700,2020,0.213,0.24,1.31087403571002
27.34,12.81,217,4,192.2,101,65.35,0,08/04/2020 17:30,1730,2020,0.225,0.239,1.2602476493608
26.79,12.72,217,4,103.5,101,72.22,0,08/04/2020 18:00,1800,2020,0.229,0.24,0.978314292462688
25.65,12.67,217,4,56.99,101,79.31,0,08/04/2020 18:30,1830,2020,0.254,0.248,0.681221590403072
24.08,12.63,217,4,14.77,101,85.7,0,08/04/2020 19:00,1900,2020,0.279,0.272,0.428753411896143
22.48,12.58,217,4,0.492,101,92.7,0,08/04/2020 19:30,1930,2020,0.294,0.302,0.198726407850266
21.54,12.54,217,4,0,101,93.1,0,08/04/2020 20:00,2000,2020,0.294,0.319,0.177378495656168
21.15,12.5,217,4,0,101,93.9,0,08/04/2020 20:30,2030,2020,0.289,0.321,0.153110750491407
21.13,12.47,217,4,0,101,93.8,0,08/04/2020 21:00,2100,2020,0.285,0.318,0.155429908603915
20.99,12.43,217,4,0,101,94.9,0,08/04/2020 21:30,2130,2020,0.283,0.317,0.126759387072715
20.7,12.39,217,4,0,101,95.6,0,08/04/2020 22:00,2200,2020,0.281,0.317,0.107427930345741
20.24,12.36,217,4,0,101,97.9,0,08/04/2020 22:30,2230,2020,0.279,0.323,0.0498381837368519
19.99,12.32,217,4,0,101,98.1,0,08/04/2020 23:00,2300,2020,0.277,0.326,0.0443998498065369
19.72,12.29,217,4,0,101,99.1,0,08/04/2020 23:30,2330,2020,0.279,0.327,0.0206825233766777
19.56,12.25,218,5,0,101,99.1,0,08/05/2020 00:00,0,2020,0.28,0.328,0.0204781166356209
19.58,12.22,218,5,0,101,98.2,0,08/05/2020 00:30,30,2020,0.277,0.327,0.0410071409245617
19.38,12.19,218,5,0,101,98.7,0,08/05/2020 01:00,100,2020,0.276,0.327,0.02925039442167
19.22,12.16,218,5,0,101,98.7,0,08/05/2020 01:30,130,2020,0.276,0.327,0.028960548067007
19.01,12.14,218,5,0,101,98.9,0,08/05/2020 02:00,200,2020,0.276,0.326,0.0241864104013802
18.76,12.11,218,5,0,101,99.2,0,08/05/2020 02:30,230,2020,0.278,0.327,0.0173176545562839
18.65,12.08,218,5,0,101,99.6,0,08/05/2020 03:00,300,2020,0.279,0.327,0.00859947297664607
18.47,12.06,218,5,0,101,99.3,0,08/05/2020 03:30,330,2020,0.279,0.327,0.0148804522485701
18.25,12.04,218,5,0,101,99.8,0,08/05/2020 04:00,400,2020,0.278,0.326,0.00419331481859558
18.14,12.02,218,5,0,101,100,0,08/05/2020 04:30,430,2020,0.275,0.325,0
18.03,12,218,5,0.328,101,99.9,0,08/05/2020 05:00,500,2020,0.272,0.324,0.00206788571191051
17.95,11.99,218,5,12.4,101,99.8,0,08/05/2020 05:30,530,2020,0.271,0.323,0.00411501860520209
18.17,11.99,218,5,51.68,101,99.3,0,08/05/2020 06:00,600,2020,0.266,0.323,0.0146030828370409
18.88,12,218,5,92.1,101,96.7,0,08/05/2020 06:30,630,2020,0.266,0.32,0.0719728842987768
19.88,12.05,218,5,130.2,101,90.1,0,08/05/2020 07:00,700,2020,0.245,0.315,0.229775835264203
21.51,12.36,218,5,413,101,83.4,0,08/05/2020 07:30,730,2020,0.189,0.279,0.425954213872675
23.44,12.56,218,5,598.6,101,76.25,0,08/05/2020 08:00,800,2020,0.174,0.218,0.685206380616799
24.79,12.74,218,5,902,101,70.99,0,08/05/2020 08:30,830,2020,0.171,0.19,0.907539650702954
26.09,12.88,218,5,1111,101,69.02,0,08/05/2020 09:00,900,2020,0.165,0.185,1.0469272752095
27.31,13.01,218,5,1271,101,66.29,0,08/05/2020 09:30,930,2020,0.175,0.19,1.22390841296332
28.27,13.15,218,5,1428,101,61.89,0,08/05/2020 10:00,1000,2020,0.179,0.197,1.46333357411214
29.47,13.33,218,5,1619,101,58.67,0,08/05/2020 10:30,1030,2020,0.173,0.2,1.70104766522221
28.65,13.28,218,5,1209,101,57.25,0,08/05/2020 11:00,1100,2020,0.187,0.209,1.67809442067593
28.57,13.19,218,5,887,101,57.38,0,08/05/2020 11:30,1130,2020,0.195,0.21,1.66525220926324
30.37,13.66,218,5,1552,101,48.1,0,08/05/2020 12:00,1200,2020,0.171,0.203,2.24931907671051
29.95,13.37,218,5,1046,101,53.25,0,08/05/2020 12:30,1230,2020,0.183,0.21,1.97795116665287
30.28,13.69,218,5,1567,101,45.77,0,08/05/2020 13:00,1300,2020,0.182,0.21,2.33822791327132
29.8,13.5,218,5,1018,101,47.22,0,08/05/2020 13:30,1330,2020,0.191,0.212,2.21392709204217
30.09,13.53,218,5,1143,101,48.17,0,08/05/2020 14:00,1400,2020,0.194,0.213,2.21055873777517
30.58,13.27,218,5,1112,101,50.81,0,08/05/2020 14:30,1430,2020,0.187,0.215,2.15761087680776
29.99,13.03,218,5,1055,101,48.71,0,08/05/2020 15:00,1500,2020,0.197,0.221,2.17502012133554
28.35,12.95,218,5,418.4,101,56.64,0,08/05/2020 15:30,1530,2020,0.217,0.232,1.67267634221891
29.86,13.09,218,5,890,101,49.59,0,08/05/2020 16:00,1600,2020,0.196,0.226,2.12181316029409
29.95,13.09,218,5,674.1,101,48.1,0,08/05/2020 16:30,1630,2020,0.198,0.227,2.19584311335367
29.66,13.06,218,5,377.3,101,48.2,0,08/05/2020 17:00,1700,2020,0.213,0.258,2.15540661022469
28.29,12.85,218,5,164.8,101,55.56,0,08/05/2020 17:30,1730,2020,0.22,0.255,1.70837463893137
26.94,12.75,218,5,89.8,101,61.45,0,08/05/2020 18:00,1800,2020,0.232,0.241,1.3696079758696
25.75,12.7,218,5,59.2,101,65.9,0,08/05/2020 18:30,1830,2020,0.247,0.241,1.12941988335881
23.64,12.65,218,5,12.43,101,73.7,0,08/05/2020 19:00,1900,2020,0.269,0.259,0.76797201109768
21.99,12.6,218,5,0.369,101,82.5,0,08/05/2020 19:30,1930,2020,0.285,0.281,0.462406018026592
20.82,12.56,218,5,0,101,89.5,0,08/05/2020 20:00,2000,2020,0.289,0.3,0.258262258468124
20.36,12.52,218,5,0,101,88,0,08/05/2020 20:30,2030,2020,0.288,0.305,0.286908051112779
19.9,12.48,218,5,0,101,90,0,08/05/2020 21:00,2100,2020,0.286,0.306,0.232384576382119
19.69,12.44,218,5,0,101,84,0,08/05/2020 21:30,2130,2020,0.282,0.301,0.367005542319611
19.33,12.4,218,5,0,101,86,0,08/05/2020 22:00,2200,2020,0.278,0.295,0.314025880773023
18.83,12.37,218,5,0,101,90.2,0,08/05/2020 22:30,2230,2020,0.279,0.304,0.213071221850327
18.42,12.33,218,5,0,101,91.9,0,08/05/2020 23:00,2300,2020,0.278,0.312,0.171649487304393
18.02,12.3,218,5,0,101,93.6,0,08/05/2020 23:30,2330,2020,0.277,0.319,0.132261514279374
17.89,12.26,219,6,0,101,91.6,0,08/06/2020 00:00,0,2020,0.278,0.323,0.172179582675505
17.87,12.23,219,6,0,101,93.1,0,08/06/2020 00:30,30,2020,0.279,0.325,0.141255316740122
17.73,12.2,219,6,0,101,93.2,0,08/06/2020 01:00,100,2020,0.28,0.327,0.137986201348255
17.83,12.17,219,6,0,101,94.4,0,08/06/2020 01:30,130,2020,0.277,0.326,0.114353688656545
17.58,12.14,219,6,0,101,95.5,0,08/06/2020 02:00,200,2020,0.278,0.327,0.0904549063874979
17.42,12.11,219,6,0,101,95.1,0,08/06/2020 02:30,230,2020,0.28,0.329,0.0975055693832467
17.24,12.09,219,6,0,101,96.8,0,08/06/2020 03:00,300,2020,0.279,0.33,0.0629567316153246
17.04,12.06,219,6,0,101,97.8,0,08/06/2020 03:30,330,2020,0.279,0.33,0.0427382278169446
16.84,12.04,219,6,0,101,98.6,0,08/06/2020 04:00,400,2020,0.278,0.329,0.0268543623203702
16.87,12.02,219,6,0,101,98.8,0,08/06/2020 04:30,430,2020,0.276,0.327,0.0230618774552468
16.82,12,219,6,0.246,101,99.1,0,08/06/2020 05:00,500,2020,0.276,0.326,0.0172416227770813
16.72,11.99,219,6,11.5,101,99.9,0,08/06/2020 05:30,530,2020,0.275,0.326,0.00190361199949249
17.07,11.99,219,6,49.02,101,99.9,0,08/06/2020 06:00,600,2020,0.272,0.326,0.00194634191360578
17.96,11.99,219,6,86.1,101,95.7,0,08/06/2020 06:30,630,2020,0.267,0.32,0.088528565806484
19.53,12.06,219,6,120.6,101,89.1,0,08/06/2020 07:00,700,2020,0.236,0.304,0.247550962354195
21.25,12.38,219,6,311.9,101,80.9,0,08/06/2020 07:30,730,2020,0.18,0.246,0.482361593509495
23.35,12.64,219,6,768.1,101,72.46,0,08/06/2020 08:00,800,2020,0.169,0.203,0.79025047260426
24.89,12.78,219,6,965,101,69.54,0,08/06/2020 08:30,830,2020,0.169,0.189,0.958600887608587
26.35,12.91,219,6,1140,101,63.26,0,08/06/2020 09:00,900,2020,0.167,0.192,1.26077629139983
28.04,13.05,219,6,1300,101,61.59,0,08/06/2020 09:30,930,2020,0.175,0.199,1.45525613816265
28.85,13.18,219,6,1437,101,60.26,0,08/06/2020 10:00,1000,2020,0.179,0.205,1.57810935421572
29.7,13.33,219,6,1582,101,47.93,0,08/06/2020 10:30,1030,2020,0.176,0.209,2.17162996029545
29.98,13.54,219,6,1661,101,44.95,0,08/06/2020 11:00,1100,2020,0.18,0.213,2.33312911754722
30.46,13.67,219,6,1697,101,50.1,0,08/06/2020 11:30,1130,2020,0.187,0.214,2.17379819252537
30.98,13.64,219,6,1748,101,48.1,0,08/06/2020 12:00,1200,2020,0.186,0.216,2.3290018225613
31.17,13.61,219,6,1786,101,48.47,0,08/06/2020 12:30,1230,2020,0.186,0.22,2.33753274353645
31.82,13.58,219,6,1779,101,46.71,0,08/06/2020 13:00,1300,2020,0.185,0.222,2.50816034114241
32.51,13.11,219,6,1689,101,44.17,0,08/06/2020 13:30,1330,2020,0.19,0.221,2.7320595285684
32.24,12.87,219,6,1531,101,38.38,0,08/06/2020 14:00,1400,2020,0.195,0.22,2.96986305720197
32.05,12.88,219,6,1095,101,44.98,0,08/06/2020 14:30,1430,2020,0.203,0.228,2.62347809079553
32.17,12.9,219,6,1280,101,43.05,0,08/06/2020 15:00,1500,2020,0.192,0.232,2.73396634238084
32.32,12.91,219,6,1089,101,40.75,0,08/06/2020 15:30,1530,2020,0.193,0.234,2.86854938533643
31.56,12.94,219,6,734.5,101,44.75,0,08/06/2020 16:00,1600,2020,0.21,0.238,2.56239656218166
31.79,12.98,219,6,740.6,101,43.77,0,08/06/2020 16:30,1630,2020,0.203,0.235,2.64204582779912
31.31,12.97,219,6,378.2,101,46.68,0,08/06/2020 17:00,1700,2020,0.222,0.272,2.43805215132995
30.25,12.82,219,6,149.9,101,53.73,0,08/06/2020 17:30,1730,2020,0.222,0.27,1.99159446496733
28.84,12.72,219,6,90.1,101,61.72,0,08/06/2020 18:00,1800,2020,0.233,0.249,1.51925226364559
27.21,12.67,219,6,51.69,101,74.49,0,08/06/2020 18:30,1830,2020,0.258,0.26,0.920783959667651
24.48,12.62,219,6,12.8,101,82.7,0,08/06/2020 19:00,1900,2020,0.286,0.284,0.53127852177914
22.83,12.58,219,6,0.205,101,85.5,0,08/06/2020 19:30,1930,2020,0.301,0.306,0.403198518515598
22.6,12.53,219,6,0,101,87.3,0,08/06/2020 20:00,2000,2020,0.301,0.309,0.348256929754933
21.96,12.49,219,6,0,101,89,0,08/06/2020 20:30,2030,2020,0.299,0.317,0.290124117716206
21.44,12.45,219,6,0,101,93.5,0,08/06/2020 21:00,2100,2020,0.294,0.326,0.166076313363986
20.96,12.41,219,6,0,101,93.3,0,08/06/2020 21:30,2130,2020,0.289,0.332,0.166220396237233
20.71,12.37,219,6,0,101,93.9,0,08/06/2020 22:00,2200,2020,0.281,0.335,0.149025895706227
20.01,12.34,219,6,0,101,96.4,0,08/06/2020 22:30,2230,2020,0.283,0.338,0.0842302485006956
19.84,12.3,219,6,0,101,94.2,0,08/06/2020 23:00,2300,2020,0.285,0.339,0.134282871299614
19.47,12.26,219,6,0,101,96.5,0,08/06/2020 23:30,2330,2020,0.281,0.339,0.0791930071507462
19.15,12.23,220,7,0,101,98.3,0,08/07/2020 00:00,0,2020,0.278,0.339,0.0377066962807038
19,12.2,220,7,0,101,98.5,0,08/07/2020 00:30,30,2020,0.28,0.339,0.0329608998582829
19.01,12.17,220,7,0,101,95.6,0,08/07/2020 01:00,100,2020,0.28,0.338,0.0967456416055216
18.85,12.14,220,7,0,101,97.5,0,08/07/2020 01:30,130,2020,0.279,0.337,0.0544228513176978
18.5,12.11,220,7,0,101,98.8,0,08/07/2020 02:00,200,2020,0.28,0.337,0.0255573276393859
18.4,12.09,220,7,0,101,98.8,0,08/07/2020 02:30,230,2020,0.278,0.336,0.0253976976764194
18.39,12.06,220,7,0,101,98.4,0,08/07/2020 03:00,300,2020,0.275,0.336,0.0338423770384639
18.18,12.04,220,7,0,101,99.7,0,08/07/2020 03:30,330,2020,0.278,0.335,0.00626239502173889
18.16,12.02,220,7,0,101,98.8,0,08/07/2020 04:00,400,2020,0.277,0.334,0.0250181411372604
17.82,12.01,220,7,0,101,100,0,08/07/2020 04:30,430,2020,0.277,0.333,0
17.89,11.99,220,7,0.164,101,100,0,08/07/2020 05:00,500,2020,0.274,0.332,0
18.13,11.98,220,7,9.98,101,99.7,0,08/07/2020 05:30,530,2020,0.271,0.33,0.00624276186826422
18.41,11.98,220,7,48.56,101,99.1,0,08/07/2020 06:00,600,2020,0.27,0.329,0.0190602159802688
19.18,11.99,220,7,85.8,101,94.9,0,08/07/2020 06:30,630,2020,0.269,0.328,0.113331730333805
21.2,12.13,220,7,219.3,101,83.8,0,08/07/2020 07:00,700,2020,0.234,0.322,0.407871043718628
22.99,12.33,220,7,331.8,101,81.5,0,08/07/2020 07:30,730,2020,0.192,0.271,0.519431679084013
23.38,12.26,220,7,319,101,84,0,08/07/2020 08:00,800,2020,0.202,0.24,0.459945785611365
24.23,12.47,220,7,569.7,101,74.38,0,08/07/2020 08:30,830,2020,0.196,0.22,0.775097137960388
26.81,12.79,220,7,1048,101,66.65,0,08/07/2020 09:00,900,2020,0.161,0.2,1.17585113989767
27.77,12.87,220,7,1126,101,64.3,0,08/07/2020 09:30,930,2020,0.165,0.205,1.33146858523015
29.41,13.05,220,7,1417,101,53.73,0,08/07/2020 10:00,1000,2020,0.169,0.205,1.89779669392087
30.63,13.19,220,7,1540,101,50.37,0,08/07/2020 10:30,1030,2020,0.178,0.212,2.18313435646591
30.77,13.34,220,7,1633,101,54.23,0,08/07/2020 11:00,1100,2020,0.185,0.218,2.02948726132206
31.56,13.55,220,7,1679,101,43.8,0,08/07/2020 11:30,1130,2020,0.192,0.22,2.60645586958569
31.94,13.61,220,7,1705,101,47.87,0,08/07/2020 12:00,1200,2020,0.187,0.221,2.47027277259868
32.16,13.59,220,7,1697,101,48.54,0,08/07/2020 12:30,1230,2020,0.187,0.225,2.46901712557768
33.22,13.58,220,7,1643,101,43.42,0,08/07/2020 13:00,1300,2020,0.191,0.227,2.8813670947847
33.13,13.57,220,7,1578,101,42.31,0,08/07/2020 13:30,1330,2020,0.191,0.224,2.92311969327563
33.23,12.98,220,7,1436,101,43.53,0,08/07/2020 14:00,1400,2020,0.197,0.225,2.87737611751676
33,12.87,220,7,1252,101,46.98,0,08/07/2020 14:30,1430,2020,0.201,0.232,2.66698436123075
33.62,12.91,220,7,1244,101,44.21,0,08/07/2020 15:00,1500,2020,0.197,0.237,2.90539990048988
34.03,12.89,220,7,1064,101,43.6,0,08/07/2020 15:30,1530,2020,0.196,0.235,3.00507759496952
33.7,12.9,220,7,883,101,45.43,0,08/07/2020 16:00,1600,2020,0.203,0.247,2.8545841494114
33.4,12.92,220,7,697.5,101,46.21,0,08/07/2020 16:30,1630,2020,0.211,0.241,2.76701812538581
32.9,12.93,220,7,347.5,101,46.27,0,08/07/2020 17:00,1700,2020,0.229,0.276,2.68757539580118
31.94,12.81,220,7,164.7,101,48.51,0,08/07/2020 17:30,1730,2020,0.225,0.279,2.43994523424335
30.54,12.71,220,7,87.7,101,64.09,0,08/07/2020 18:00,1800,2020,0.235,0.257,1.57151836627026
28.47,12.66,220,7,52.06,101,70.16,0,08/07/2020 18:30,1830,2020,0.261,0.266,1.15916847256519
26.17,12.61,220,7,10.46,101,79.04,0,08/07/2020 19:00,1900,2020,0.285,0.282,0.711669205781433
24.53,12.56,220,7,0.246,101,82,0,08/07/2020 19:30,1930,2020,0.296,0.297,0.554430356606125
23.62,12.52,220,7,0,101,86.1,0,08/07/2020 20:00,2000,2020,0.3,0.308,0.40539801616372
23.38,12.48,220,7,0,101,86.6,0,08/07/2020 20:30,2030,2020,0.289,0.314,0.385204595449518
22.76,12.44,220,7,0,101,88.4,0,08/07/2020 21:00,2100,2020,0.287,0.318,0.321193878056482
22.32,12.4,220,7,0,101,91.8,0,08/07/2020 21:30,2130,2020,0.286,0.326,0.221067174653179
21.93,12.36,220,7,0,101,92.6,0,08/07/2020 22:00,2200,2020,0.286,0.333,0.194817695671237
21.9,12.32,220,7,0,101,93.3,0,08/07/2020 22:30,2230,2020,0.282,0.333,0.176066542566293
21.65,12.29,220,7,0,101,94.1,0,08/07/2020 23:00,2300,2020,0.277,0.335,0.152694997406429
21.7,12.25,220,7,0,101,91.7,0,08/07/2020 23:30,2330,2020,0.274,0.336,0.215465509520284
21.83,12.22,221,8,0,101,91.4,0,08/08/2020 00:00,0,2020,0.271,0.333,0.225032677649368
21.74,12.18,221,8,0,101,89.7,0,08/08/2020 00:30,30,2020,0.27,0.329,0.268039019778264
21.53,12.15,221,8,0,101,94.6,0,08/08/2020 01:00,100,2020,0.27,0.327,0.138733063053565
21.01,12.13,221,8,0,101,94.2,0,08/08/2020 01:30,130,2020,0.274,0.334,0.144334939328734
21.4,12.1,221,8,0,101,91.3,0,08/08/2020 02:00,200,2020,0.269,0.335,0.221743042067069
21.49,12.08,221,8,0,101,92.2,0,08/08/2020 02:30,230,2020,0.267,0.332,0.199902381115705
21.37,12.06,221,8,0,101,91.4,0,08/08/2020 03:00,300,2020,0.266,0.329,0.218791925971358
21.22,12.04,221,8,0,101,93.2,0,08/08/2020 03:30,330,2020,0.266,0.327,0.171415240324935
21.17,12.02,221,8,0,101,93,0,08/08/2020 04:00,400,2020,0.266,0.327,0.175916572939991
20.85,12,221,8,0,101,95.5,0,08/08/2020 04:30,430,2020,0.267,0.329,0.11088823519121
20.22,11.99,221,8,0.123,101,98.2,0,08/08/2020 05:00,500,2020,0.269,0.331,0.0426656823873861
19.96,11.98,221,8,10.47,101,98,0,08/08/2020 05:30,530,2020,0.27,0.334,0.0466499537211535
20.91,11.98,221,8,47.86,101,92.9,0,08/08/2020 06:00,600,2020,0.263,0.333,0.175603582916647
22.01,11.99,221,8,83.7,101,89,0,08/08/2020 06:30,630,2020,0.25,0.323,0.291009745329645
23.34,12.05,221,8,115.7,101,83.6,0,08/08/2020 07:00,700,2020,0.212,0.282,0.470308352660112
25.24,12.33,221,8,297.4,101,72.72,0,08/08/2020 07:30,730,2020,0.163,0.233,0.876600923506851
27.23,12.59,221,8,582.3,101,65.5,0,08/08/2020 08:00,800,2020,0.159,0.203,1.24673775554002
28.52,12.71,221,8,954,101,63.16,0,08/08/2020 08:30,830,2020,0.161,0.205,1.43524821644313
29.44,12.82,221,8,1125,101,58.37,0,08/08/2020 09:00,900,2020,0.168,0.213,1.71043717635865
30.21,12.95,221,8,1277,101,59.28,0,08/08/2020 09:30,930,2020,0.174,0.217,1.74869668466315
31.1,13.08,221,8,1411,101,53.39,0,08/08/2020 10:00,1000,2020,0.184,0.221,2.10594811390447
31.81,13.22,221,8,1532,101,51.49,0,08/08/2020 10:30,1030,2020,0.187,0.227,2.28189206450914
32.42,13.43,221,8,1696,101,51.83,0,08/08/2020 11:00,1100,2020,0.187,0.227,2.345298070827
